Raw,Time,Amplitude
b'13\r\n',2021-09-18 12:03:42.399622,13
b'14\r\n',2021-09-18 12:03:42.400636,14
b'15\r\n',2021-09-18 12:03:42.400636,15
b'15\r\n',2021-09-18 12:03:42.400636,15
b'16\r\n',2021-09-18 12:03:42.401634,16
b'17\r\n',2021-09-18 12:03:42.401634,17
b'19\r\n',2021-09-18 12:03:42.401634,19
b'18\r\n',2021-09-18 12:03:42.402633,18
b'20\r\n',2021-09-18 12:03:42.403802,20
b'21\r\n',2021-09-18 12:03:42.403802,21
b'21\r\n',2021-09-18 12:03:42.403802,21
b'21\r\n',2021-09-18 12:03:42.404808,21
b'22\r\n',2021-09-18 12:03:42.404808,22
b'22\r\n',2021-09-18 12:03:42.404808,22
b'22\r\n',2021-09-18 12:03:42.405807,22
b'23\r\n',2021-09-18 12:03:42.405807,23
b'23\r\n',2021-09-18 12:03:42.405807,23
b'23\r\n',2021-09-18 12:03:42.406808,23
b'23\r\n',2021-09-18 12:03:42.406808,23
b'23\r\n',2021-09-18 12:03:42.406808,23
b'24\r\n',2021-09-18 12:03:42.407805,24
b'23\r\n',2021-09-18 12:03:42.407805,23
b'22\r\n',2021-09-18 12:03:42.408809,22
b'22\r\n',2021-09-18 12:03:42.408809,22
b'22\r\n',2021-09-18 12:03:42.409812,22
b'21\r\n',2021-09-18 12:03:42.409812,21
b'19\r\n',2021-09-18 12:03:42.409812,19
b'19\r\n',2021-09-18 12:03:42.410808,19
b'17\r\n',2021-09-18 12:03:42.410808,17
b'17\r\n',2021-09-18 12:03:42.410808,17
b'15\r\n',2021-09-18 12:03:42.411809,15
b'14\r\n',2021-09-18 12:03:42.411809,14
b'15\r\n',2021-09-18 12:03:42.411809,15
b'13\r\n',2021-09-18 12:03:42.412809,13
b'12\r\n',2021-09-18 12:03:42.412809,12
b'12\r\n',2021-09-18 12:03:42.413809,12
b'13\r\n',2021-09-18 12:03:42.413809,13
b'14\r\n',2021-09-18 12:03:42.413809,14
b'30\r\n',2021-09-18 12:03:42.414809,30
b'372\r\n',2021-09-18 12:03:42.414809,372
b'382\r\n',2021-09-18 12:03:42.415810,382
b'379\r\n',2021-09-18 12:03:42.415810,379
b'378\r\n',2021-09-18 12:03:42.415810,378
b'376\r\n',2021-09-18 12:03:42.416810,376
b'373\r\n',2021-09-18 12:03:42.416810,373
b'373\r\n',2021-09-18 12:03:42.417810,373
b'372\r\n',2021-09-18 12:03:42.417810,372
b'370\r\n',2021-09-18 12:03:42.418811,370
b'369\r\n',2021-09-18 12:03:42.418811,369
b'368\r\n',2021-09-18 12:03:42.419811,368
b'368\r\n',2021-09-18 12:03:42.419811,368
b'368\r\n',2021-09-18 12:03:42.419811,368
b'367\r\n',2021-09-18 12:03:42.420811,367
b'364\r\n',2021-09-18 12:03:42.420811,364
b'361\r\n',2021-09-18 12:03:42.421811,361
b'357\r\n',2021-09-18 12:03:42.421811,357
b'355\r\n',2021-09-18 12:03:42.422812,355
b'352\r\n',2021-09-18 12:03:42.422812,352
b'350\r\n',2021-09-18 12:03:42.423812,350
b'350\r\n',2021-09-18 12:03:42.424812,350
b'352\r\n',2021-09-18 12:03:42.424812,352
b'354\r\n',2021-09-18 12:03:42.424812,354
b'357\r\n',2021-09-18 12:03:42.425810,357
b'359\r\n',2021-09-18 12:03:42.425810,359
b'361\r\n',2021-09-18 12:03:42.426811,361
b'362\r\n',2021-09-18 12:03:42.426811,362
b'364\r\n',2021-09-18 12:03:42.427811,364
b'365\r\n',2021-09-18 12:03:42.427811,365
b'366\r\n',2021-09-18 12:03:42.428812,366
b'366\r\n',2021-09-18 12:03:42.428812,366
b'365\r\n',2021-09-18 12:03:42.429811,365
b'365\r\n',2021-09-18 12:03:42.429811,365
b'363\r\n',2021-09-18 12:03:42.430812,363
b'361\r\n',2021-09-18 12:03:42.430812,361
b'358\r\n',2021-09-18 12:03:42.430812,358
b'354\r\n',2021-09-18 12:03:42.430812,354
b'353\r\n',2021-09-18 12:03:42.431811,353
b'118\r\n',2021-09-18 12:03:42.431811,118
b'15\r\n',2021-09-18 12:03:42.431811,15
b'14\r\n',2021-09-18 12:03:42.431811,14
b'13\r\n',2021-09-18 12:03:42.432811,13
b'15\r\n',2021-09-18 12:03:42.432811,15
b'15\r\n',2021-09-18 12:03:42.432811,15
b'17\r\n',2021-09-18 12:03:42.432811,17
b'19\r\n',2021-09-18 12:03:42.432811,19
b'19\r\n',2021-09-18 12:03:42.432811,19
b'22\r\n',2021-09-18 12:03:42.433811,22
b'22\r\n',2021-09-18 12:03:42.433811,22
b'22\r\n',2021-09-18 12:03:42.433811,22
b'23\r\n',2021-09-18 12:03:42.433811,23
b'24\r\n',2021-09-18 12:03:42.433811,24
b'24\r\n',2021-09-18 12:03:42.434811,24
b'24\r\n',2021-09-18 12:03:42.434811,24
b'24\r\n',2021-09-18 12:03:42.434811,24
b'23\r\n',2021-09-18 12:03:42.434811,23
b'22\r\n',2021-09-18 12:03:42.436608,22
b'21\r\n',2021-09-18 12:03:42.436608,21
b'20\r\n',2021-09-18 12:03:42.436608,20
b'18\r\n',2021-09-18 12:03:42.437619,18
b'16\r\n',2021-09-18 12:03:42.437619,16
b'15\r\n',2021-09-18 12:03:42.437619,15
b'14\r\n',2021-09-18 12:03:42.437619,14
b'13\r\n',2021-09-18 12:03:42.437619,13
b'14\r\n',2021-09-18 12:03:42.437619,14
b'13\r\n',2021-09-18 12:03:42.438631,13
b'13\r\n',2021-09-18 12:03:42.438631,13
b'15\r\n',2021-09-18 12:03:42.438631,15
b'17\r\n',2021-09-18 12:03:42.440725,17
b'18\r\n',2021-09-18 12:03:42.440725,18
b'19\r\n',2021-09-18 12:03:42.440725,19
b'21\r\n',2021-09-18 12:03:42.441735,21
b'21\r\n',2021-09-18 12:03:42.441735,21
b'22\r\n',2021-09-18 12:03:42.441735,22
b'22\r\n',2021-09-18 12:03:42.441735,22
b'23\r\n',2021-09-18 12:03:42.441735,23
b'23\r\n',2021-09-18 12:03:42.441735,23
b'23\r\n',2021-09-18 12:03:42.442732,23
b'23\r\n',2021-09-18 12:03:42.442732,23
b'23\r\n',2021-09-18 12:03:42.442732,23
b'23\r\n',2021-09-18 12:03:42.444851,23
b'21\r\n',2021-09-18 12:03:42.444851,21
b'20\r\n',2021-09-18 12:03:42.444851,20
b'19\r\n',2021-09-18 12:03:42.444851,19
b'17\r\n',2021-09-18 12:03:42.445861,17
b'16\r\n',2021-09-18 12:03:42.445861,16
b'15\r\n',2021-09-18 12:03:42.445861,15
b'13\r\n',2021-09-18 12:03:42.445861,13
b'12\r\n',2021-09-18 12:03:42.446858,12
b'14\r\n',2021-09-18 12:03:42.446858,14
b'14\r\n',2021-09-18 12:03:42.446858,14
b'15\r\n',2021-09-18 12:03:42.446858,15
b'16\r\n',2021-09-18 12:03:42.448912,16
b'18\r\n',2021-09-18 12:03:42.448912,18
b'19\r\n',2021-09-18 12:03:42.448912,19
b'20\r\n',2021-09-18 12:03:42.448912,20
b'21\r\n',2021-09-18 12:03:42.449860,21
b'21\r\n',2021-09-18 12:03:42.449860,21
b'22\r\n',2021-09-18 12:03:42.449860,22
b'23\r\n',2021-09-18 12:03:42.449860,23
b'23\r\n',2021-09-18 12:03:42.449860,23
b'23\r\n',2021-09-18 12:03:42.450859,23
b'23\r\n',2021-09-18 12:03:42.450859,23
b'23\r\n',2021-09-18 12:03:42.450859,23
b'23\r\n',2021-09-18 12:03:42.452959,23
b'22\r\n',2021-09-18 12:03:42.452959,22
b'21\r\n',2021-09-18 12:03:42.452959,21
b'20\r\n',2021-09-18 12:03:42.452959,20
b'19\r\n',2021-09-18 12:03:42.453861,19
b'15\r\n',2021-09-18 12:03:42.453861,15
b'15\r\n',2021-09-18 12:03:42.454862,15
b'14\r\n',2021-09-18 12:03:42.454862,14
b'13\r\n',2021-09-18 12:03:42.454862,13
b'12\r\n',2021-09-18 12:03:42.454862,12
b'14\r\n',2021-09-18 12:03:42.454862,14
b'14\r\n',2021-09-18 12:03:42.454862,14
b'16\r\n',2021-09-18 12:03:42.456964,16
b'16\r\n',2021-09-18 12:03:42.456964,16
b'18\r\n',2021-09-18 12:03:42.456964,18
b'20\r\n',2021-09-18 12:03:42.457861,20
b'21\r\n',2021-09-18 12:03:42.457861,21
b'22\r\n',2021-09-18 12:03:42.457861,22
b'22\r\n',2021-09-18 12:03:42.457861,22
b'23\r\n',2021-09-18 12:03:42.457861,23
b'23\r\n',2021-09-18 12:03:42.457861,23
b'23\r\n',2021-09-18 12:03:42.458862,23
b'158\r\n',2021-09-18 12:03:42.458862,158
b'391\r\n',2021-09-18 12:03:42.458862,391
b'386\r\n',2021-09-18 12:03:42.460965,386
b'379\r\n',2021-09-18 12:03:42.461863,379
b'373\r\n',2021-09-18 12:03:42.461863,373
b'367\r\n',2021-09-18 12:03:42.461863,367
b'361\r\n',2021-09-18 12:03:42.461863,361
b'356\r\n',2021-09-18 12:03:42.461863,356
b'353\r\n',2021-09-18 12:03:42.462862,353
b'352\r\n',2021-09-18 12:03:42.462862,352
b'353\r\n',2021-09-18 12:03:42.462862,353
b'355\r\n',2021-09-18 12:03:42.464965,355
b'356\r\n',2021-09-18 12:03:42.464965,356
b'359\r\n',2021-09-18 12:03:42.465864,359
b'361\r\n',2021-09-18 12:03:42.465864,361
b'362\r\n',2021-09-18 12:03:42.465864,362
b'363\r\n',2021-09-18 12:03:42.465864,363
b'365\r\n',2021-09-18 12:03:42.466863,365
b'366\r\n',2021-09-18 12:03:42.466863,366
b'366\r\n',2021-09-18 12:03:42.466863,366
b'366\r\n',2021-09-18 12:03:42.466863,366
b'365\r\n',2021-09-18 12:03:42.468966,365
b'365\r\n',2021-09-18 12:03:42.469868,365
b'362\r\n',2021-09-18 12:03:42.469868,362
b'359\r\n',2021-09-18 12:03:42.469868,359
b'357\r\n',2021-09-18 12:03:42.470866,357
b'354\r\n',2021-09-18 12:03:42.470866,354
b'352\r\n',2021-09-18 12:03:42.470866,352
b'349\r\n',2021-09-18 12:03:42.470866,349
b'349\r\n',2021-09-18 12:03:42.471866,349
b'352\r\n',2021-09-18 12:03:42.471866,352
b'354\r\n',2021-09-18 12:03:42.473867,354
b'356\r\n',2021-09-18 12:03:42.473867,356
b'359\r\n',2021-09-18 12:03:42.473867,359
b'360\r\n',2021-09-18 12:03:42.473867,360
b'363\r\n',2021-09-18 12:03:42.474865,363
b'104\r\n',2021-09-18 12:03:42.474865,104
b'24\r\n',2021-09-18 12:03:42.474865,24
b'24\r\n',2021-09-18 12:03:42.474865,24
b'24\r\n',2021-09-18 12:03:42.474865,24
b'23\r\n',2021-09-18 12:03:42.475865,23
b'23\r\n',2021-09-18 12:03:42.477876,23
b'23\r\n',2021-09-18 12:03:42.477876,23
b'23\r\n',2021-09-18 12:03:42.477876,23
b'22\r\n',2021-09-18 12:03:42.477876,22
b'20\r\n',2021-09-18 12:03:42.477876,20
b'18\r\n',2021-09-18 12:03:42.478868,18
b'17\r\n',2021-09-18 12:03:42.478868,17
b'15\r\n',2021-09-18 12:03:42.478868,15
b'15\r\n',2021-09-18 12:03:42.478868,15
b'13\r\n',2021-09-18 12:03:42.478868,13
b'13\r\n',2021-09-18 12:03:42.479867,13
b'13\r\n',2021-09-18 12:03:42.479867,13
b'14\r\n',2021-09-18 12:03:42.481869,14
b'15\r\n',2021-09-18 12:03:42.481869,15
b'16\r\n',2021-09-18 12:03:42.481869,16
b'17\r\n',2021-09-18 12:03:42.481869,17
b'19\r\n',2021-09-18 12:03:42.481869,19
b'20\r\n',2021-09-18 12:03:42.482868,20
b'21\r\n',2021-09-18 12:03:42.482868,21
b'22\r\n',2021-09-18 12:03:42.482868,22
b'22\r\n',2021-09-18 12:03:42.482868,22
b'23\r\n',2021-09-18 12:03:42.482868,23
b'23\r\n',2021-09-18 12:03:42.482868,23
b'24\r\n',2021-09-18 12:03:42.483868,24
b'23\r\n',2021-09-18 12:03:42.485869,23
b'24\r\n',2021-09-18 12:03:42.485869,24
b'23\r\n',2021-09-18 12:03:42.485869,23
b'22\r\n',2021-09-18 12:03:42.486871,22
b'20\r\n',2021-09-18 12:03:42.486871,20
b'19\r\n',2021-09-18 12:03:42.486871,19
b'18\r\n',2021-09-18 12:03:42.486871,18
b'16\r\n',2021-09-18 12:03:42.486871,16
b'15\r\n',2021-09-18 12:03:42.486871,15
b'14\r\n',2021-09-18 12:03:42.487867,14
b'12\r\n',2021-09-18 12:03:42.487867,12
b'12\r\n',2021-09-18 12:03:42.487867,12
b'13\r\n',2021-09-18 12:03:42.489896,13
b'15\r\n',2021-09-18 12:03:42.489896,15
b'16\r\n',2021-09-18 12:03:42.489896,16
b'18\r\n',2021-09-18 12:03:42.489896,18
b'19\r\n',2021-09-18 12:03:42.490871,19
b'20\r\n',2021-09-18 12:03:42.490871,20
b'21\r\n',2021-09-18 12:03:42.490871,21
b'22\r\n',2021-09-18 12:03:42.490871,22
b'22\r\n',2021-09-18 12:03:42.490871,22
b'23\r\n',2021-09-18 12:03:42.491870,23
b'24\r\n',2021-09-18 12:03:42.491870,24
b'24\r\n',2021-09-18 12:03:42.491870,24
b'24\r\n',2021-09-18 12:03:42.493970,24
b'24\r\n',2021-09-18 12:03:42.493970,24
b'22\r\n',2021-09-18 12:03:42.493970,22
b'23\r\n',2021-09-18 12:03:42.493970,23
b'21\r\n',2021-09-18 12:03:42.494871,21
b'21\r\n',2021-09-18 12:03:42.494871,21
b'19\r\n',2021-09-18 12:03:42.494871,19
b'17\r\n',2021-09-18 12:03:42.494871,17
b'16\r\n',2021-09-18 12:03:42.494871,16
b'15\r\n',2021-09-18 12:03:42.495871,15
b'14\r\n',2021-09-18 12:03:42.495871,14
b'13\r\n',2021-09-18 12:03:42.495871,13
b'13\r\n',2021-09-18 12:03:42.497973,13
b'14\r\n',2021-09-18 12:03:42.497973,14
b'16\r\n',2021-09-18 12:03:42.497973,16
b'16\r\n',2021-09-18 12:03:42.497973,16
b'17\r\n',2021-09-18 12:03:42.498873,17
b'18\r\n',2021-09-18 12:03:42.498873,18
b'20\r\n',2021-09-18 12:03:42.498873,20
b'21\r\n',2021-09-18 12:03:42.498873,21
b'22\r\n',2021-09-18 12:03:42.498873,22
b'22\r\n',2021-09-18 12:03:42.499871,22
b'23\r\n',2021-09-18 12:03:42.499871,23
b'23\r\n',2021-09-18 12:03:42.499871,23
b'23\r\n',2021-09-18 12:03:42.501973,23
b'23\r\n',2021-09-18 12:03:42.501973,23
b'24\r\n',2021-09-18 12:03:42.501973,24
b'22\r\n',2021-09-18 12:03:42.502876,22
b'23\r\n',2021-09-18 12:03:42.502876,23
b'21\r\n',2021-09-18 12:03:42.502876,21
b'19\r\n',2021-09-18 12:03:42.502876,19
b'18\r\n',2021-09-18 12:03:42.502876,18
b'15\r\n',2021-09-18 12:03:42.503874,15
b'15\r\n',2021-09-18 12:03:42.503874,15
b'14\r\n',2021-09-18 12:03:42.503874,14
b'228\r\n',2021-09-18 12:03:42.503874,228
b'376\r\n',2021-09-18 12:03:42.505976,376
b'373\r\n',2021-09-18 12:03:42.505976,373
b'370\r\n',2021-09-18 12:03:42.506874,370
b'368\r\n',2021-09-18 12:03:42.506874,368
b'369\r\n',2021-09-18 12:03:42.506874,369
b'367\r\n',2021-09-18 12:03:42.506874,367
b'367\r\n',2021-09-18 12:03:42.507873,367
b'367\r\n',2021-09-18 12:03:42.507873,367
b'368\r\n',2021-09-18 12:03:42.507873,368
b'369\r\n',2021-09-18 12:03:42.507873,369
b'368\r\n',2021-09-18 12:03:42.510880,368
b'367\r\n',2021-09-18 12:03:42.510880,367
b'367\r\n',2021-09-18 12:03:42.510880,367
b'364\r\n',2021-09-18 12:03:42.510880,364
b'362\r\n',2021-09-18 12:03:42.510880,362
b'357\r\n',2021-09-18 12:03:42.511875,357
b'355\r\n',2021-09-18 12:03:42.511875,355
b'353\r\n',2021-09-18 12:03:42.511875,353
b'351\r\n',2021-09-18 12:03:42.511875,351
b'349\r\n',2021-09-18 12:03:42.513981,349
b'350\r\n',2021-09-18 12:03:42.514879,350
b'354\r\n',2021-09-18 12:03:42.514879,354
b'356\r\n',2021-09-18 12:03:42.514879,356
b'358\r\n',2021-09-18 12:03:42.514879,358
b'360\r\n',2021-09-18 12:03:42.515876,360
b'361\r\n',2021-09-18 12:03:42.515876,361
b'363\r\n',2021-09-18 12:03:42.515876,363
b'364\r\n',2021-09-18 12:03:42.515876,364
b'364\r\n',2021-09-18 12:03:42.517895,364
b'365\r\n',2021-09-18 12:03:42.518894,365
b'365\r\n',2021-09-18 12:03:42.519878,365
b'365\r\n',2021-09-18 12:03:42.519878,365
b'364\r\n',2021-09-18 12:03:42.519878,364
b'362\r\n',2021-09-18 12:03:42.519878,362
b'359\r\n',2021-09-18 12:03:42.519878,359
b'64\r\n',2021-09-18 12:03:42.520877,64
b'19\r\n',2021-09-18 12:03:42.520877,19
b'15\r\n',2021-09-18 12:03:42.520877,15
b'13\r\n',2021-09-18 12:03:42.520877,13
b'12\r\n',2021-09-18 12:03:42.521878,12
b'12\r\n',2021-09-18 12:03:42.522879,12
b'14\r\n',2021-09-18 12:03:42.522879,14
b'16\r\n',2021-09-18 12:03:42.522879,16
b'16\r\n',2021-09-18 12:03:42.522879,16
b'17\r\n',2021-09-18 12:03:42.522879,17
b'19\r\n',2021-09-18 12:03:42.523884,19
b'20\r\n',2021-09-18 12:03:42.523884,20
b'21\r\n',2021-09-18 12:03:42.523884,21
b'21\r\n',2021-09-18 12:03:42.523884,21
b'22\r\n',2021-09-18 12:03:42.523884,22
b'23\r\n',2021-09-18 12:03:42.524883,23
b'23\r\n',2021-09-18 12:03:42.524883,23
b'23\r\n',2021-09-18 12:03:42.526881,23
b'24\r\n',2021-09-18 12:03:42.526881,24
b'24\r\n',2021-09-18 12:03:42.526881,24
b'24\r\n',2021-09-18 12:03:42.526881,24
b'22\r\n',2021-09-18 12:03:42.526881,22
b'22\r\n',2021-09-18 12:03:42.527881,22
b'21\r\n',2021-09-18 12:03:42.527881,21
b'19\r\n',2021-09-18 12:03:42.527881,19
b'17\r\n',2021-09-18 12:03:42.527881,17
b'15\r\n',2021-09-18 12:03:42.527881,15
b'14\r\n',2021-09-18 12:03:42.527881,14
b'13\r\n',2021-09-18 12:03:42.528883,13
b'13\r\n',2021-09-18 12:03:42.530882,13
b'13\r\n',2021-09-18 12:03:42.530882,13
b'14\r\n',2021-09-18 12:03:42.530882,14
b'16\r\n',2021-09-18 12:03:42.530882,16
b'17\r\n',2021-09-18 12:03:42.531881,17
b'18\r\n',2021-09-18 12:03:42.531881,18
b'19\r\n',2021-09-18 12:03:42.531881,19
b'20\r\n',2021-09-18 12:03:42.531881,20
b'21\r\n',2021-09-18 12:03:42.531881,21
b'22\r\n',2021-09-18 12:03:42.531881,22
b'22\r\n',2021-09-18 12:03:42.531881,22
b'23\r\n',2021-09-18 12:03:42.531881,23
b'24\r\n',2021-09-18 12:03:42.534882,24
b'24\r\n',2021-09-18 12:03:42.534882,24
b'24\r\n',2021-09-18 12:03:42.534882,24
b'23\r\n',2021-09-18 12:03:42.534882,23
b'23\r\n',2021-09-18 12:03:42.534882,23
b'22\r\n',2021-09-18 12:03:42.535881,22
b'21\r\n',2021-09-18 12:03:42.535881,21
b'19\r\n',2021-09-18 12:03:42.535881,19
b'18\r\n',2021-09-18 12:03:42.535881,18
b'16\r\n',2021-09-18 12:03:42.535881,16
b'14\r\n',2021-09-18 12:03:42.535881,14
b'13\r\n',2021-09-18 12:03:42.535881,13
b'13\r\n',2021-09-18 12:03:42.538947,13
b'13\r\n',2021-09-18 12:03:42.538947,13
b'13\r\n',2021-09-18 12:03:42.538947,13
b'14\r\n',2021-09-18 12:03:42.538947,14
b'17\r\n',2021-09-18 12:03:42.539882,17
b'17\r\n',2021-09-18 12:03:42.539882,17
b'18\r\n',2021-09-18 12:03:42.539882,18
b'19\r\n',2021-09-18 12:03:42.539882,19
b'20\r\n',2021-09-18 12:03:42.539882,20
b'21\r\n',2021-09-18 12:03:42.539882,21
b'23\r\n',2021-09-18 12:03:42.539882,23
b'23\r\n',2021-09-18 12:03:42.540881,23
b'23\r\n',2021-09-18 12:03:42.542945,23
b'23\r\n',2021-09-18 12:03:42.542945,23
b'23\r\n',2021-09-18 12:03:42.542945,23
b'24\r\n',2021-09-18 12:03:42.542945,24
b'23\r\n',2021-09-18 12:03:42.543883,23
b'22\r\n',2021-09-18 12:03:42.543883,22
b'22\r\n',2021-09-18 12:03:42.543883,22
b'20\r\n',2021-09-18 12:03:42.543883,20
b'19\r\n',2021-09-18 12:03:42.543883,19
b'17\r\n',2021-09-18 12:03:42.543883,17
b'16\r\n',2021-09-18 12:03:42.543883,16
b'14\r\n',2021-09-18 12:03:42.544882,14
b'13\r\n',2021-09-18 12:03:42.546885,13
b'12\r\n',2021-09-18 12:03:42.547886,12
b'14\r\n',2021-09-18 12:03:42.547886,14
b'14\r\n',2021-09-18 12:03:42.547886,14
b'16\r\n',2021-09-18 12:03:42.547886,16
b'17\r\n',2021-09-18 12:03:42.548884,17
b'17\r\n',2021-09-18 12:03:42.548884,17
b'19\r\n',2021-09-18 12:03:42.548884,19
b'20\r\n',2021-09-18 12:03:42.548884,20
b'21\r\n',2021-09-18 12:03:42.548884,21
b'23\r\n',2021-09-18 12:03:42.548884,23
b'252\r\n',2021-09-18 12:03:42.549884,252
b'391\r\n',2021-09-18 12:03:42.550887,391
b'388\r\n',2021-09-18 12:03:42.550887,388
b'382\r\n',2021-09-18 12:03:42.551885,382
b'377\r\n',2021-09-18 12:03:42.551885,377
b'373\r\n',2021-09-18 12:03:42.551885,373
b'368\r\n',2021-09-18 12:03:42.551885,368
b'363\r\n',2021-09-18 12:03:42.551885,363
b'360\r\n',2021-09-18 12:03:42.551885,360
b'356\r\n',2021-09-18 12:03:42.552885,356
b'354\r\n',2021-09-18 12:03:42.554948,354
b'352\r\n',2021-09-18 12:03:42.554948,352
b'352\r\n',2021-09-18 12:03:42.555888,352
b'353\r\n',2021-09-18 12:03:42.555888,353
b'355\r\n',2021-09-18 12:03:42.555888,355
b'358\r\n',2021-09-18 12:03:42.555888,358
b'359\r\n',2021-09-18 12:03:42.555888,359
b'362\r\n',2021-09-18 12:03:42.556885,362
b'364\r\n',2021-09-18 12:03:42.556885,364
b'365\r\n',2021-09-18 12:03:42.556885,365
b'365\r\n',2021-09-18 12:03:42.559891,365
b'366\r\n',2021-09-18 12:03:42.559891,366
b'366\r\n',2021-09-18 12:03:42.559891,366
b'365\r\n',2021-09-18 12:03:42.559891,365
b'364\r\n',2021-09-18 12:03:42.559891,364
b'365\r\n',2021-09-18 12:03:42.559891,365
b'362\r\n',2021-09-18 12:03:42.560886,362
b'358\r\n',2021-09-18 12:03:42.560886,358
b'355\r\n',2021-09-18 12:03:42.560886,355
b'353\r\n',2021-09-18 12:03:42.563890,353
b'350\r\n',2021-09-18 12:03:42.563890,350
b'349\r\n',2021-09-18 12:03:42.563890,349
b'351\r\n',2021-09-18 12:03:42.563890,351
b'353\r\n',2021-09-18 12:03:42.563890,353
b'355\r\n',2021-09-18 12:03:42.564887,355
b'358\r\n',2021-09-18 12:03:42.564887,358
b'66\r\n',2021-09-18 12:03:42.564887,66
b'22\r\n',2021-09-18 12:03:42.564887,22
b'21\r\n',2021-09-18 12:03:42.564887,21
b'22\r\n',2021-09-18 12:03:42.564887,22
b'23\r\n',2021-09-18 12:03:42.567891,23
b'24\r\n',2021-09-18 12:03:42.567891,24
b'23\r\n',2021-09-18 12:03:42.567891,23
b'23\r\n',2021-09-18 12:03:42.567891,23
b'23\r\n',2021-09-18 12:03:42.567891,23
b'23\r\n',2021-09-18 12:03:42.568891,23
b'23\r\n',2021-09-18 12:03:42.568891,23
b'21\r\n',2021-09-18 12:03:42.568891,21
b'21\r\n',2021-09-18 12:03:42.568891,21
b'18\r\n',2021-09-18 12:03:42.568891,18
b'17\r\n',2021-09-18 12:03:42.568891,17
b'16\r\n',2021-09-18 12:03:42.569891,16
b'14\r\n',2021-09-18 12:03:42.571891,14
b'13\r\n',2021-09-18 12:03:42.571891,13
b'13\r\n',2021-09-18 12:03:42.571891,13
b'13\r\n',2021-09-18 12:03:42.571891,13
b'13\r\n',2021-09-18 12:03:42.571891,13
b'15\r\n',2021-09-18 12:03:42.572892,15
b'16\r\n',2021-09-18 12:03:42.572892,16
b'17\r\n',2021-09-18 12:03:42.572892,17
b'18\r\n',2021-09-18 12:03:42.572892,18
b'20\r\n',2021-09-18 12:03:42.572892,20
b'21\r\n',2021-09-18 12:03:42.572892,21
b'22\r\n',2021-09-18 12:03:42.573892,22
b'22\r\n',2021-09-18 12:03:42.575891,22
b'22\r\n',2021-09-18 12:03:42.575891,22
b'23\r\n',2021-09-18 12:03:42.575891,23
b'23\r\n',2021-09-18 12:03:42.575891,23
b'24\r\n',2021-09-18 12:03:42.576893,24
b'23\r\n',2021-09-18 12:03:42.576893,23
b'23\r\n',2021-09-18 12:03:42.576893,23
b'23\r\n',2021-09-18 12:03:42.576893,23
b'22\r\n',2021-09-18 12:03:42.576893,22
b'19\r\n',2021-09-18 12:03:42.576893,19
b'19\r\n',2021-09-18 12:03:42.577894,19
b'17\r\n',2021-09-18 12:03:42.577894,17
b'16\r\n',2021-09-18 12:03:42.579895,16
b'14\r\n',2021-09-18 12:03:42.579895,14
b'12\r\n',2021-09-18 12:03:42.579895,12
b'13\r\n',2021-09-18 12:03:42.579895,13
b'14\r\n',2021-09-18 12:03:42.580893,14
b'14\r\n',2021-09-18 12:03:42.580893,14
b'16\r\n',2021-09-18 12:03:42.580893,16
b'17\r\n',2021-09-18 12:03:42.580893,17
b'18\r\n',2021-09-18 12:03:42.580893,18
b'19\r\n',2021-09-18 12:03:42.580893,19
b'20\r\n',2021-09-18 12:03:42.580893,20
b'22\r\n',2021-09-18 12:03:42.581893,22
b'21\r\n',2021-09-18 12:03:42.583901,21
b'22\r\n',2021-09-18 12:03:42.584897,22
b'23\r\n',2021-09-18 12:03:42.584897,23
b'24\r\n',2021-09-18 12:03:42.584897,24
b'23\r\n',2021-09-18 12:03:42.584897,23
b'24\r\n',2021-09-18 12:03:42.584897,24
b'23\r\n',2021-09-18 12:03:42.585900,23
b'23\r\n',2021-09-18 12:03:42.585900,23
b'22\r\n',2021-09-18 12:03:42.585900,22
b'20\r\n',2021-09-18 12:03:42.585900,20
b'20\r\n',2021-09-18 12:03:42.586896,20
b'17\r\n',2021-09-18 12:03:42.586896,17
b'16\r\n',2021-09-18 12:03:42.587900,16
b'15\r\n',2021-09-18 12:03:42.587900,15
b'13\r\n',2021-09-18 12:03:42.588898,13
b'12\r\n',2021-09-18 12:03:42.588898,12
b'13\r\n',2021-09-18 12:03:42.588898,13
b'14\r\n',2021-09-18 12:03:42.588898,14
b'15\r\n',2021-09-18 12:03:42.588898,15
b'15\r\n',2021-09-18 12:03:42.589897,15
b'17\r\n',2021-09-18 12:03:42.589897,17
b'19\r\n',2021-09-18 12:03:42.589897,19
b'19\r\n',2021-09-18 12:03:42.589897,19
b'21\r\n',2021-09-18 12:03:42.589897,21
b'21\r\n',2021-09-18 12:03:42.591901,21
b'21\r\n',2021-09-18 12:03:42.591901,21
b'24\r\n',2021-09-18 12:03:42.592896,24
b'22\r\n',2021-09-18 12:03:42.592896,22
b'23\r\n',2021-09-18 12:03:42.592896,23
b'23\r\n',2021-09-18 12:03:42.592896,23
b'23\r\n',2021-09-18 12:03:42.592896,23
b'24\r\n',2021-09-18 12:03:42.593897,24
b'22\r\n',2021-09-18 12:03:42.593897,22
b'21\r\n',2021-09-18 12:03:42.593897,21
b'19\r\n',2021-09-18 12:03:42.593897,19
b'18\r\n',2021-09-18 12:03:42.593897,18
