Raw,Time,Amplitude
b'C\r\n',7.4965974,12
b'5\r\n',7.4968342,5
b'5\r\n',7.4969902,5
b'4\r\n',7.4971089,4
b'4\r\n',7.4972241,4
b'4\r\n',7.4973421,4
b'4\r\n',7.4974531,4
b'4\r\n',7.4975646,4
b'5\r\n',7.4976817,5
b'5\r\n',7.4977927,5
b'5\r\n',7.4979033,5
b'5\r\n',7.499933,5
b'F9\r\n',7.5003697,249
b'F9\r\n',7.5005474,249
b'F9\r\n',7.5006865,249
b'F9\r\n',7.500824,249
b'BB\r\n',7.5009953,187
b'9\r\n',7.5010988,9
b'7\r\n',7.5012012,7
b'7\r\n',7.5013104,7
b'7\r\n',7.5014133,7
b'7\r\n',7.501515,7
b'7\r\n',7.5016168,7
b'7\r\n',7.5017188,7
b'7\r\n',7.5018216,7
b'7\r\n',7.5019636,7
b'7\r\n',7.5043508,7
b'6\r\n',7.504463,6
b'F8\r\n',7.5046002,248
b'F9\r\n',7.5047359,249
b'F9\r\n',7.5048705,249
b'F9\r\n',7.5050061,249
b'F9\r\n',7.5051404,249
b'B\r\n',7.5052468,11
b'5\r\n',7.5053482,5
b'4\r\n',7.5054512,4
b'4\r\n',7.5055522,4
b'5\r\n',7.5056527,5
b'5\r\n',7.5057529,5
b'5\r\n',7.5058534,5
b'5\r\n',7.5080131,5
b'6\r\n',7.5082566,6
b'6\r\n',7.5083628,6
b'6\r\n',7.5084708,6
b'6\r\n',7.5085729,6
b'F9\r\n',7.5087087,249
b'F9\r\n',7.5088436,249
b'F9\r\n',7.5090152,249
b'F9\r\n',7.5091495,249
b'CC\r\n',7.5092828,204
b'9\r\n',7.509383,9
b'7\r\n',7.5094863,7
b'7\r\n',7.5095881,7
b'7\r\n',7.5096889,7
b'7\r\n',7.5097916,7
b'7\r\n',7.5122887,7
b'6\r\n',7.5124035,6
b'6\r\n',7.5125245,6
b'6\r\n',7.5126401,6
b'5\r\n',7.5127441,5
b'5\r\n',7.5128521,5
b'F8\r\n',7.5130276,248
b'F8\r\n',7.513164,248
b'F9\r\n',7.5133042,249
b'F9\r\n',7.5136254,249
b'F9\r\n',7.5137631,249
b'D\r\n',7.5139275,13
b'6\r\n',7.514176,6
b'5\r\n',7.514288,5
b'5\r\n',7.5165246,5
b'6\r\n',7.516644,6
b'6\r\n',7.5167474,6
b'6\r\n',7.5168498,6
b'7\r\n',7.5169871,7
b'7\r\n',7.5170882,7
b'6\r\n',7.5171895,6
b'7\r\n',7.5172928,7
b'6\r\n',7.5173959,6
b'F9\r\n',7.5175311,249
b'F8\r\n',7.51767,248
b'F9\r\n',7.5178064,249
b'F9\r\n',7.5179401,249
b'DC\r\n',7.5181084,220
b'9\r\n',7.5203965,9
b'7\r\n',7.5206245,7
b'6\r\n',7.5207335,6
b'6\r\n',7.5208353,6
b'6\r\n',7.5210751,6
b'6\r\n',7.5212271,6
b'5\r\n',7.5213332,5
b'5\r\n',7.5214367,5
b'5\r\n',7.5215409,5
b'4\r\n',7.5216506,4
b'4\r\n',7.5217527,4
b'F8\r\n',7.521888,248
b'F8\r\n',7.5220551,248
b'F9\r\n',7.5221914,249
b'F9\r\n',7.522325,249
b'F9\r\n',7.5245856,249
b'E\r\n',7.5246971,14
b'7\r\n',7.5247998,7
b'6\r\n',7.5249023,6
b'6\r\n',7.5250392,6
b'6\r\n',7.52514,6
b'7\r\n',7.5252431,7
b'7\r\n',7.5253442,7
b'7\r\n',7.5254448,7
b'7\r\n',7.5255477,7
b'7\r\n',7.5256482,7
b'7\r\n',7.5257506,7
b'6\r\n',7.525851,6
b'F9\r\n',7.5259851,249
b'F8\r\n',7.5261567,248
b'F9\r\n',7.528661,249
b'F9\r\n',7.5288098,249
b'D7\r\n',7.528982,215
b'8\r\n',7.529083,8
b'6\r\n',7.5291844,6
b'5\r\n',7.5292862,5
b'5\r\n',7.5293874,5
b'4\r\n',7.529492,4
b'4\r\n',7.5295925,4
b'4\r\n',7.5296932,4
b'4\r\n',7.5297972,4
b'4\r\n',7.5298994,4
b'4\r\n',7.5299998,4
b'4\r\n',7.530244,4
b'F8\r\n',7.5303809,248
b'F9\r\n',7.5329907,249
b'F9\r\n',7.5331404,249
b'F9\r\n',7.5332755,249
b'F9\r\n',7.5334099,249
b'10\r\n',7.5335438,16
b'7\r\n',7.5336442,7
b'7\r\n',7.5337469,7
b'7\r\n',7.5338531,7
b'7\r\n',7.533988,7
b'7\r\n',7.5341311,7
b'7\r\n',7.5342332,7
b'7\r\n',7.5343895,7
b'7\r\n',7.5346507,7
b'7\r\n',7.5347746,7
b'7\r\n',7.5369127,7
b'DB\r\n',7.5371878,219
b'F9\r\n',7.5373258,249
b'F8\r\n',7.53746,248
b'F9\r\n',7.5375935,249
b'F9\r\n',7.5377292,249
b'16\r\n',7.5378639,22
b'5\r\n',7.5379659,5
b'4\r\n',7.5380688,4
b'4\r\n',7.5382069,4
b'4\r\n',7.5383087,4
b'4\r\n',7.5384104,4
b'4\r\n',7.5385118,4
b'4\r\n',7.5387787,4
b'5\r\n',7.5409526,5
b'5\r\n',7.5412136,5
b'5\r\n',7.5413181,5
b'7\r\n',7.5414225,7
b'F8\r\n',7.5416981,248
b'F9\r\n',7.541852,249
b'F9\r\n',7.5419938,249
b'F9\r\n',7.5422966,249
b'95\r\n',7.5424657,149
b'8\r\n',7.5426543,8
b'7\r\n',7.542761,7
b'7\r\n',7.5428651,7
b'7\r\n',7.543005,7
b'7\r\n',7.5432384,7
b'7\r\n',7.5433458,7
b'7\r\n',7.5453917,7
b'7\r\n',7.5455057,7
b'6\r\n',7.5456139,6
b'6\r\n',7.5457206,6
b'6\r\n',7.5458278,6
b'F9\r\n',7.5459888,249
b'F9\r\n',7.5461414,249
b'F8\r\n',7.5462781,248
b'F9\r\n',7.5464152,249
b'F9\r\n',7.5465497,249
b'A\r\n',7.5466511,10
b'5\r\n',7.5468206,5
b'4\r\n',7.5469219,4
b'5\r\n',7.5470397,5
b'5\r\n',7.5493007,5
b'5\r\n',7.5494134,5
b'5\r\n',7.549516,5
b'5\r\n',7.5496216,5
b'6\r\n',7.5497229,6
b'6\r\n',7.5498238,6
b'6\r\n',7.5499244,6
b'6\r\n',7.5500605,6
b'F9\r\n',7.550197,249
b'F9\r\n',7.5503302,249
b'F9\r\n',7.5504634,249
b'F9\r\n',7.5505958,249
b'AC\r\n',7.5507287,172
b'9\r\n',7.5508286,9
b'7\r\n',7.5533208,7
b'7\r\n',7.5535267,7
b'7\r\n',7.5536294,7
b'7\r\n',7.5537303,7
b'6\r\n',7.5538311,6
b'6\r\n',7.5539345,6
b'6\r\n',7.5540727,6
b'5\r\n',7.5541751,5
b'5\r\n',7.5542783,5
b'5\r\n',7.5543825,5
b'F9\r\n',7.5545562,249
b'F9\r\n',7.5546909,249
b'F9\r\n',7.5548255,249
b'F9\r\n',7.5551614,249
b'F9\r\n',7.5553207,249
b'B\r\n',7.5575882,11
b'6\r\n',7.5577178,6
b'5\r\n',7.5578453,5
b'5\r\n',7.5579705,5
b'6\r\n',7.5581337,6
b'6\r\n',7.5582619,6
b'6\r\n',7.5583805,6
b'6\r\n',7.5584969,6
b'6\r\n',7.5586103,6
b'7\r\n',7.5587394,7
b'7\r\n',7.5588452,7
b'6\r\n',7.5589486,6
b'F8\r\n',7.5591192,248
b'F9\r\n',7.5592556,249
b'F9\r\n',7.5593919,249
b'F9\r\n',7.5616141,249
b'B7\r\n',7.5617568,183
b'9\r\n',7.5618594,9
b'7\r\n',7.562096,7
b'6\r\n',7.5622462,6
b'6\r\n',7.5623517,6
b'6\r\n',7.5624909,6
b'5\r\n',7.5627134,5
b'5\r\n',7.5628183,5
b'5\r\n',7.5629199,5
b'5\r\n',7.5630208,5
b'4\r\n',7.5631628,4
b'4\r\n',7.563263,4
b'F9\r\n',7.5634703,249
b'F9\r\n',7.5636056,249
b'F9\r\n',7.5657212,249
b'F9\r\n',7.5658623,249
b'F9\r\n',7.5659989,249
b'D\r\n',7.5661367,13
b'7\r\n',7.5662402,7
b'6\r\n',7.5663426,6
b'6\r\n',7.5664444,6
b'7\r\n',7.5665457,7
b'7\r\n',7.5666492,7
b'7\r\n',7.566751,7
b'7\r\n',7.566852,7
b'7\r\n',7.5669528,7
b'7\r\n',7.5670534,7
b'7\r\n',7.5671921,7
b'6\r\n',7.5672926,6
b'F9\r\n',7.5698354,249
b'F9\r\n',7.5699774,249
b'F9\r\n',7.5701478,249
b'F9\r\n',7.5702823,249
b'BE\r\n',7.5704167,190
b'8\r\n',7.5705176,8
b'6\r\n',7.5706327,6
b'5\r\n',7.5707369,5
b'5\r\n',7.5708382,5
b'5\r\n',7.57094,5
b'4\r\n',7.571041,4
b'4\r\n',7.5711791,4
b'4\r\n',7.5712814,4
b'4\r\n',7.5713826,4
b'4\r\n',7.573903,4
b'4\r\n',7.5740316,4
b'F9\r\n',7.5741953,249
b'F8\r\n',7.5743304,248
b'F9\r\n',7.5744683,249
b'F9\r\n',7.5746032,249
b'F9\r\n',7.5747367,249
b'E\r\n',7.574838,14
b'7\r\n',7.5749402,7
b'7\r\n',7.5751364,7
b'7\r\n',7.5752371,7
b'7\r\n',7.5753516,7
b'7\r\n',7.5755542,7
b'7\r\n',7.5757234,7
b'7\r\n',7.5779105,7
b'7\r\n',7.5781143,7
b'7\r\n',7.5782628,7
b'7\r\n',7.5783649,7
b'6\r\n',7.5784666,6
b'F9\r\n',7.5786073,249
b'F9\r\n',7.578742,249
b'F9\r\n',7.5788751,249
b'F9\r\n',7.5790091,249
b'B9\r\n',7.5791822,185
b'7\r\n',7.5792825,7
b'5\r\n',7.5793837,5
b'4\r\n',7.5794842,4
b'4\r\n',7.5795848,4
b'4\r\n',7.5796857,4
b'4\r\n',7.5820647,4
b'5\r\n',7.5822257,5
b'5\r\n',7.5823495,5
b'5\r\n',7.5826195,5
b'5\r\n',7.5827771,5
b'5\r\n',7.5829017,5
b'F9\r\n',7.583048,249
b'F9\r\n',7.5832239,249
b'F9\r\n',7.583366,249
b'F9\r\n',7.5834999,249
b'F9\r\n',7.5836336,249
b'F\r\n',7.5837361,15
b'8\r\n',7.5838375,8
b'7\r\n',7.5839383,7
b'7\r\n',7.5860167,7
b'7\r\n',7.586276,7
b'7\r\n',7.5863914,7
b'7\r\n',7.5864981,7
b'7\r\n',7.5866049,7
b'7\r\n',7.5867141,7
b'7\r\n',7.5868221,7
b'6\r\n',7.5869286,6
b'5\r\n',7.5870358,5
b'F8\r\n',7.5872128,248
b'F9\r\n',7.5873517,249
b'F9\r\n',7.5874879,249
b'F9\r\n',7.5876238,249
b'CB\r\n',7.5877582,203
b'7\r\n',7.5878616,7
b'4\r\n',7.5903576,4
b'4\r\n',7.5904663,4
b'5\r\n',7.590568,5
b'5\r\n',7.5906695,5
b'5\r\n',7.5907706,5
b'5\r\n',7.5908721,5
b'6\r\n',7.590975,6
b'6\r\n',7.5910784,6
b'6\r\n',7.5912156,6
b'6\r\n',7.5913184,6
b'F9\r\n',7.5914519,249
b'F9\r\n',7.5915848,249
b'F9\r\n',7.5917226,249
b'F9\r\n',7.591856,249
b'F9\r\n',7.5944935,249
b'10\r\n',7.5946585,16
b'7\r\n',7.594767,7
b'7\r\n',7.5948767,7
b'7\r\n',7.5949853,7
b'7\r\n',7.5950925,7
b'7\r\n',7.595199,7
b'6\r\n',7.5953058,6
b'6\r\n',7.595414,6
b'5\r\n',7.5955274,5
b'5\r\n',7.5956681,5
b'5\r\n',7.5957754,5
b'F1\r\n',7.595918,241
b'F9\r\n',7.5962425,249
b'F8\r\n',7.5964363,248
b'F9\r\n',7.598513,249
b'F9\r\n',7.598659,249
b'15\r\n',7.598797,21
b'6\r\n',7.5988985,6
b'5\r\n',7.5989999,5
b'5\r\n',7.5991351,5
b'6\r\n',7.5992382,6
b'6\r\n',7.5993401,6
b'6\r\n',7.5994469,6
b'6\r\n',7.5995478,6
b'7\r\n',7.599649,7
b'7\r\n',7.5997496,7
b'7\r\n',7.5998501,7
b'1F\r\n',7.5999837,31
b'F8\r\n',7.6025962,248
b'F8\r\n',7.6027647,248
b'F9\r\n',7.6029047,249
b'F9\r\n',7.6032623,249
b'26\r\n',7.6034226,38
b'8\r\n',7.6035306,8
b'6\r\n',7.6036387,6
b'6\r\n',7.603879,6
b'6\r\n',7.6040144,6
b'6\r\n',7.6041412,6
b'5\r\n',7.6042851,5
b'5\r\n',7.6043877,5
b'5\r\n',7.6044925,5
b'4\r\n',7.6045954,4
b'4\r\n',7.6046969,4
b'4\r\n',7.6066849,4
b'F9\r\n',7.606837,249
b'F9\r\n',7.6069864,249
b'F9\r\n',7.6071651,249
b'F9\r\n',7.6073123,249
b'E1\r\n',7.6074534,225
b'8\r\n',7.6075597,8
b'6\r\n',7.6076656,6
b'6\r\n',7.6077729,6
b'6\r\n',7.6078783,6
b'7\r\n',7.6079841,7
b'7\r\n',7.6080898,7
b'7\r\n',7.6082311,7
b'7\r\n',7.608331,7
b'7\r\n',7.6105009,7
b'7\r\n',7.6107099,7
b'7\r\n',7.6108191,7
b'F9\r\n',7.6109554,249
b'F9\r\n',7.6111075,249
b'F9\r\n',7.6112607,249
b'F9\r\n',7.6113955,249
b'F9\r\n',7.6115292,249
b'F\r\n',7.6116293,15
b'7\r\n',7.6117318,7
b'6\r\n',7.6118327,6
b'5\r\n',7.6119337,5
b'5\r\n',7.6120345,5
b'4\r\n',7.6121352,4
b'4\r\n',7.6122684,4
b'4\r\n',7.6146931,4
b'4\r\n',7.6148108,4
b'4\r\n',7.6149145,4
b'4\r\n',7.6150192,4
b'4\r\n',7.6151578,4
b'F9\r\n',7.6152955,249
b'F9\r\n',7.6154291,249
b'F9\r\n',7.6155625,249
b'F9\r\n',7.6156953,249
b'E3\r\n',7.6158289,227
b'9\r\n',7.615929,9
b'7\r\n',7.6160335,7
b'7\r\n',7.6161871,7
b'7\r\n',7.6163059,7
b'7\r\n',7.6187642,7
b'7\r\n',7.618879,7
b'7\r\n',7.6190093,7
b'7\r\n',7.6191947,7
b'7\r\n',7.6193167,7
b'7\r\n',7.6195026,7
b'7\r\n',7.6196313,7
b'F9\r\n',7.6197961,249
b'F9\r\n',7.6199602,249
b'F9\r\n',7.6201452,249
b'F9\r\n',7.6203316,249
b'F9\r\n',7.6204705,249
b'F\r\n',7.6205801,15
b'5\r\n',7.620688,5
b'4\r\n',7.6228697,4
b'4\r\n',7.623181,4
b'4\r\n',7.6232928,4
b'4\r\n',7.6234638,4
b'4\r\n',7.6236844,4
b'5\r\n',7.6237937,5
b'5\r\n',7.6238974,5
b'5\r\n',7.6240001,5
b'6\r\n',7.6241032,6
b'5\r\n',7.6242481,5
b'F8\r\n',7.6243848,248
b'F8\r\n',7.624522,248
b'F9\r\n',7.6246558,249
b'F9\r\n',7.6247895,249
b'F6\r\n',7.6249247,246
b'A\r\n',7.6272148,10
b'7\r\n',7.627325,7
b'7\r\n',7.6274272,7
b'7\r\n',7.6275283,7
b'7\r\n',7.6276291,7
b'7\r\n',7.6277289,7
b'7\r\n',7.6278286,7
b'7\r\n',7.6279288,7
b'7\r\n',7.6280292,7
b'6\r\n',7.6281297,6
b'6\r\n',7.6282729,6
b'F8\r\n',7.628407,248
b'F9\r\n',7.6285392,249
b'F9\r\n',7.6286711,249
b'F9\r\n',7.6310129,249
b'F9\r\n',7.631294,249
b'F\r\n',7.6313991,15
b'5\r\n',7.6315033,5
b'5\r\n',7.6316069,5
b'5\r\n',7.6317102,5
b'5\r\n',7.6318125,5
b'5\r\n',7.631915,5
b'5\r\n',7.6320164,5
b'6\r\n',7.6321181,6
b'6\r\n',7.6322922,6
b'6\r\n',7.6324207,6
b'6\r\n',7.6325237,6
b'6\r\n',7.6326247,6
b'F9\r\n',7.6327587,249
b'F9\r\n',7.6349899,249
b'F8\r\n',7.6352804,248
b'F9\r\n',7.6354325,249
b'F8\r\n',7.6355706,248
b'A\r\n',7.6356747,10
b'7\r\n',7.6357779,7
b'7\r\n',7.6358848,7
b'7\r\n',7.6359877,7
b'7\r\n',7.636093,7
b'6\r\n',7.6361976,6
b'6\r\n',7.6363377,6
b'6\r\n',7.6364426,6
b'6\r\n',7.6365452,6
b'5\r\n',7.6367134,5
b'5\r\n',7.6368175,5
b'F8\r\n',7.6392954,248
b'F9\r\n',7.6395719,249
b'F9\r\n',7.6397167,249
b'F9\r\n',7.6398589,249
b'F9\r\n',7.6399995,249
b'11\r\n',7.6401419,17
b'6\r\n',7.6402806,6
b'5\r\n',7.6403814,5
b'6\r\n',7.6404855,6
b'6\r\n',7.6407721,6
b'6\r\n',7.6408978,6
b'6\r\n',7.6442708,6
b'6\r\n',7.6452613,6
b'7\r\n',7.6588226,7
b'7\r\n',7.6589479,7
b'7\r\n',7.6590647,7
b'96\r\n',7.659222,150
b'F9\r\n',7.659422,249
b'F8\r\n',7.659577,248
b'F9\r\n',7.6598527,249
b'F9\r\n',7.6600294,249
b'1E\r\n',7.6602223,30
b'7\r\n',7.6603437,7
b'6\r\n',7.66047,6
b'6\r\n',7.6605913,6
b'6\r\n',7.6607097,6
b'5\r\n',7.6608261,5
b'5\r\n',7.6609429,5
b'5\r\n',7.6610606,5
b'5\r\n',7.6611774,5
b'4\r\n',7.6613292,4
b'4\r\n',7.6614499,4
b'3\r\n',7.6615668,3
b'F9\r\n',7.6617208,249
b'F8\r\n',7.6618748,248
b'F9\r\n',7.6620295,249
b'F9\r\n',7.6623564,249
b'C6\r\n',7.6641217,198
b'8\r\n',7.6643455,8
b'6\r\n',7.664741,6
b'6\r\n',7.6652264,6
b'7\r\n',7.6654178,7
b'6\r\n',7.6655626,6
b'6\r\n',7.665689,6
b'7\r\n',7.6662999,7
b'7\r\n',7.6690566,7
b'7\r\n',7.6691798,7
b'7\r\n',7.669336,7
b'7\r\n',7.6697241,7
b'F9\r\n',7.6698837,249
b'F8\r\n',7.6700393,248
b'F8\r\n',7.6702336,248
b'F9\r\n',7.6703885,249
b'F9\r\n',7.6705463,249
b'F\r\n',7.6706736,15
b'6\r\n',7.6707933,6
b'5\r\n',7.6710835,5
b'5\r\n',7.6712026,5
b'5\r\n',7.6718761,5
b'4\r\n',7.6720836,4
b'4\r\n',7.6722349,4
b'4\r\n',7.6723556,4
b'4\r\n',7.6724819,4
b'4\r\n',7.6725981,4
b'5\r\n',7.6727145,5
b'4\r\n',7.6728311,4
b'F9\r\n',7.6729866,249
b'F9\r\n',7.6731463,249
b'F9\r\n',7.6733386,249
b'F9\r\n',7.6996922,249
b'CC\r\n',7.6998662,204
b'9\r\n',7.6999926,9
b'7\r\n',7.7001115,7
b'7\r\n',7.7002327,7
b'7\r\n',7.7003501,7
b'7\r\n',7.7004828,7
b'7\r\n',7.7008949,7
b'7\r\n',7.7010202,7
b'7\r\n',7.7011421,7
b'7\r\n',7.7012992,7
b'7\r\n',7.7014333,7
b'7\r\n',7.7015499,7
b'F8\r\n',7.7017045,248
b'F9\r\n',7.7018557,249
b'F9\r\n',7.7020062,249
b'F9\r\n',7.702157,249
b'F9\r\n',7.7023065,249
b'D\r\n',7.702459,13
b'5\r\n',7.7025715,5
b'4\r\n',7.7026837,4
b'4\r\n',7.702796,4
b'4\r\n',7.7029117,4
b'4\r\n',7.7030265,4
b'5\r\n',7.7031402,5
b'5\r\n',7.7032729,5
b'5\r\n',7.7034046,5
b'5\r\n',7.7035176,5
b'5\r\n',7.7036299,5
b'5\r\n',7.7037453,5
b'F9\r\n',7.7039012,249
b'F9\r\n',7.7040562,249
b'F9\r\n',7.7042099,249
b'F9\r\n',7.7043945,249
b'DC\r\n',7.7046758,220
b'9\r\n',7.7048544,9
b'7\r\n',7.7049728,7
b'7\r\n',7.705112,7
b'7\r\n',7.7052817,7
b'7\r\n',7.705418,7
b'7\r\n',7.7055346,7
b'7\r\n',7.7057712,7
b'7\r\n',7.7059349,7
b'6\r\n',7.7060538,6
b'6\r\n',7.7061709,6
b'6\r\n',7.7062883,6
b'F9\r\n',7.7064811,249
b'F8\r\n',7.7066388,248
b'F9\r\n',7.7067897,249
b'F9\r\n',7.7069412,249
b'F9\r\n',7.7071008,249
b'D\r\n',7.7072367,13
b'5\r\n',7.7074343,5
b'4\r\n',7.707592,4
b'4\r\n',7.7077133,4
b'5\r\n',7.7078339,5
b'5\r\n',7.7079574,5
b'5\r\n',7.7080825,5
b'6\r\n',7.7082358,6
b'6\r\n',7.7083865,6
b'6\r\n',7.7085139,6
b'6\r\n',7.7086702,6
b'6\r\n',7.7087927,6
b'F9\r\n',7.709012,249
b'F9\r\n',7.7091979,249
b'F9\r\n',7.7093957,249
b'F9\r\n',7.709556,249
b'E6\r\n',7.7099385,230
b'9\r\n',7.710083,9
b'7\r\n',7.710223,7
b'7\r\n',7.7103849,7
b'7\r\n',7.7105438,7
b'7\r\n',7.7106686,7
b'7\r\n',7.7107956,7
b'6\r\n',7.7109206,6
b'6\r\n',7.7110471,6
b'5\r\n',7.7111746,5
b'5\r\n',7.7113369,5
b'5\r\n',7.7114647,5
b'F9\r\n',7.7116295,249
b'F8\r\n',7.7117921,248
b'F9\r\n',7.7121806,249
b'F9\r\n',7.7124574,249
b'F9\r\n',7.7126798,249
b'E\r\n',7.7128315,14
b'6\r\n',7.7130014,6
b'5\r\n',7.7131218,5
b'6\r\n',7.7132475,6
b'6\r\n',7.7134055,6
b'6\r\n',7.714046,6
b'6\r\n',7.7141807,6
b'7\r\n',7.7143313,7
b'6\r\n',7.7147385,6
b'7\r\n',7.7151602,7
b'7\r\n',7.7152904,7
b'6\r\n',7.7154398,6
b'F8\r\n',7.7156073,248
b'F9\r\n',7.7160897,249
b'F9\r\n',7.7162624,249
b'F9\r\n',7.7164551,249
b'F0\r\n',7.716619,240
b'9\r\n',7.7167391,9
b'7\r\n',7.7168883,7
b'6\r\n',7.7170125,6
b'6\r\n',7.7171572,6
b'6\r\n',7.7173394,6
b'5\r\n',7.7174766,5
b'5\r\n',7.7175969,5
b'4\r\n',7.7177124,4
b'4\r\n',7.7178283,4
b'4\r\n',7.7179453,4
b'4\r\n',7.7180648,4
b'F9\r\n',7.7182256,249
b'F9\r\n',7.7183804,249
b'F9\r\n',7.7185428,249
b'F9\r\n',7.7187351,249
b'F9\r\n',7.7189986,249
b'10\r\n',7.7191649,16
b'6\r\n',7.719331,6
b'6\r\n',7.7194933,6
b'6\r\n',7.7196771,6
b'7\r\n',7.7198019,7
b'7\r\n',7.7199299,7
b'7\r\n',7.7200776,7
b'7\r\n',7.7202039,7
b'7\r\n',7.7203353,7
b'7\r\n',7.7205042,7
b'7\r\n',7.7206243,7
b'CE\r\n',7.72078,206
b'F9\r\n',7.7210815,249
b'F9\r\n',7.7213467,249
b'F9\r\n',7.7215145,249
b'F8\r\n',7.7217104,248
b'18\r\n',7.7218787,24
b'6\r\n',7.7220082,6
b'5\r\n',7.7221372,5
b'5\r\n',7.7222635,5
b'5\r\n',7.7224528,5
b'4\r\n',7.7225794,4
b'4\r\n',7.7227044,4
b'4\r\n',7.7228266,4
b'4\r\n',7.722945,4
b'4\r\n',7.7230621,4
b'5\r\n',7.7231818,5
b'4\r\n',7.7233343,4
b'F9\r\n',7.7235074,249
b'F9\r\n',7.7236646,249
b'F9\r\n',7.7238264,249
b'F9\r\n',7.724021,249
b'A4\r\n',7.7241936,164
b'8\r\n',7.7243187,8
b'7\r\n',7.7244822,7
b'7\r\n',7.7246313,7
b'7\r\n',7.7247712,7
b'7\r\n',7.7248994,7
b'7\r\n',7.7251637,7
b'7\r\n',7.7253856,7
b'7\r\n',7.7255175,7
b'7\r\n',7.7256349,7
b'7\r\n',7.7257548,7
b'7\r\n',7.7258793,7
b'F9\r\n',7.7260389,249
b'F9\r\n',7.7262229,249
b'F9\r\n',7.7265043,249
b'F9\r\n',7.7266699,249
b'F9\r\n',7.7268578,249
b'C\r\n',7.7269864,12
b'5\r\n',7.7271118,5
b'4\r\n',7.7272365,4
b'4\r\n',7.7274,4
b'4\r\n',7.7275658,4
b'4\r\n',7.7276907,4
b'4\r\n',7.7278182,4
b'5\r\n',7.7279436,5
b'5\r\n',7.7280672,5
b'5\r\n',7.7281842,5
b'5\r\n',7.7283027,5
b'5\r\n',7.7284591,5
b'F9\r\n',7.7286197,249
b'F9\r\n',7.7287781,249
b'F9\r\n',7.7289373,249
b'F9\r\n',7.7292861,249
b'A9\r\n',7.7296215,169
b'9\r\n',7.7297493,9
b'7\r\n',7.7299011,7
b'7\r\n',7.7300336,7
b'7\r\n',7.7304145,7
b'7\r\n',7.7375778,7
b'7\r\n',7.7377996,7
b'7\r\n',7.7379253,7
b'6\r\n',7.7380528,6
b'7\r\n',7.7381896,7
b'6\r\n',7.7383469,6
b'6\r\n',7.7384972,6
b'F9\r\n',7.7386674,249
b'F9\r\n',7.7388524,249
b'F9\r\n',7.739008,249
b'F9\r\n',7.7391739,249
b'F9\r\n',7.7394607,249
b'B\r\n',7.7396059,11
b'5\r\n',7.7397253,5
b'5\r\n',7.7398374,5
b'5\r\n',7.7405017,5
b'5\r\n',7.7406303,5
b'5\r\n',7.74075,5
b'5\r\n',7.7408731,5
b'6\r\n',7.7409961,6
b'6\r\n',7.741119,6
b'6\r\n',7.7412432,6
b'6\r\n',7.7413679,6
b'6\r\n',7.752657,6
b'F9\r\n',7.7528228,249
b'F9\r\n',7.7529838,249
b'F8\r\n',7.7532431,248
b'F8\r\n',7.7534894,248
b'B8\r\n',7.75404,184
b'9\r\n',7.754165,9
b'7\r\n',7.7542891,7
b'7\r\n',7.7544516,7
b'7\r\n',7.7545739,7
b'7\r\n',7.7546944,7
b'6\r\n',7.7548097,6
b'6\r\n',7.754923,6
b'6\r\n',7.7550375,6
b'5\r\n',7.7551565,5
b'5\r\n',7.7552728,5
b'5\r\n',7.7553873,5
b'F9\r\n',7.7555818,249
b'F9\r\n',7.7557344,249
b'F9\r\n',7.7558885,249
b'F9\r\n',7.7560415,249
b'F9\r\n',7.7561978,249
b'C\r\n',7.7563143,12
b'6\r\n',7.7564651,6
b'5\r\n',7.7565818,5
b'6\r\n',7.756698,6
b'6\r\n',7.7568144,6
b'6\r\n',7.756944,6
b'6\r\n',7.7570659,6
b'6\r\n',7.7571894,6
b'7\r\n',7.757312,7
b'7\r\n',7.7574777,7
b'7\r\n',7.757597,7
b'6\r\n',7.7577465,6
b'F8\r\n',7.757921,248
b'F9\r\n',7.7580841,249
b'F9\r\n',7.758245,249
b'F9\r\n',7.7584475,249
b'B7\r\n',7.7586144,183
b'8\r\n',7.7587405,8
b'7\r\n',7.7588701,7
b'6\r\n',7.7589979,6
b'5\r\n',7.7591244,5
b'5\r\n',7.7592495,5
b'5\r\n',7.7594904,5
b'5\r\n',7.7596116,5
b'5\r\n',7.7597236,5
b'4\r\n',7.7609185,4
b'4\r\n',7.7610675,4
b'4\r\n',7.7612888,4
b'F9\r\n',7.7615259,249
b'F9\r\n',7.7616954,249
b'F9\r\n',7.7619894,249
b'F9\r\n',7.7622567,249
b'F9\r\n',7.7624497,249
b'D\r\n',7.762569,13
b'7\r\n',7.7626858,7
b'6\r\n',7.7628032,6
b'7\r\n',7.7629205,7
b'7\r\n',7.7630388,7
b'7\r\n',7.7631571,7
b'7\r\n',7.7632776,7
b'7\r\n',7.7663768,7
b'7\r\n',7.7665125,7
b'7\r\n',7.7666341,7
b'7\r\n',7.766946,7
b'6\r\n',7.7670679,6
b'F9\r\n',7.7672466,249
b'F8\r\n',7.7677353,248
b'F9\r\n',7.7679054,249
b'F9\r\n',7.7680657,249
b'C1\r\n',7.768227,193
b'7\r\n',7.7683483,7
b'6\r\n',7.7684729,6
b'5\r\n',7.7686029,5
b'5\r\n',7.7687315,5
b'4\r\n',7.7689187,4
b'4\r\n',7.7690244,4
b'4\r\n',7.7691264,4
b'4\r\n',7.7692281,4
